# Dataset Levitador Magnético
# Fecha: 2025-12-17T21:01:34.788736
# Perfil: chirp
# Duración: 35.0s
# Muestras: 3487
# Ts: 0.01s
# Parámetros modelo: k0=0.0704, k=0.0327, a=0.0052, R=2.72
# Columnas: t y y_obs dy_obs i u yd
#
0.0000	0.004057	0.005000	0.000000	0.0200	0.0000	0.005000
0.0100	0.004008	0.005000	0.000000	0.0200	0.0000	0.005000
0.0200	0.003959	0.005000	0.000000	0.0200	0.0000	0.005000
0.0300	0.003910	0.005000	0.000000	0.0222	0.0000	0.005000
0.0400	0.003861	0.005000	0.000000	0.0222	0.0000	0.005000
0.0500	0.003812	0.005000	0.000000	0.0222	0.0000	0.005000
0.0600	0.003763	0.005000	0.000000	0.0222	0.0000	0.005000
0.0700	0.003666	0.005000	0.000000	0.0222	0.0000	0.005000
0.0800	0.003666	0.005000	0.000000	0.0200	0.0000	0.005000
0.0900	0.003617	0.005000	0.000000	0.0200	0.0000	0.005000
0.1000	0.003617	0.005000	0.000000	0.0200	0.0000	0.005000
0.1100	0.003617	0.005000	0.000000	0.0200	0.0000	0.005000
0.1200	0.003617	0.005000	0.000000	0.0200	0.0000	0.005000
0.1300	0.003666	0.005000	0.000000	0.0200	0.0000	0.005000
0.1400	0.003666	0.005000	0.000000	0.0200	0.0000	0.005000
0.1500	0.003666	0.005000	0.000000	0.0200	0.0000	0.005000
0.1600	0.003666	0.005000	0.000000	0.0200	0.0000	0.005000
0.1700	0.003666	0.005000	0.000000	0.0200	0.0000	0.005000
0.1800	0.003666	0.005000	0.000000	0.0200	0.0000	0.005000
0.1900	0.003763	0.005000	0.000000	0.0222	0.0000	0.005000
0.2000	0.003861	0.005000	0.000000	0.0222	0.0000	0.005000
0.2100	0.003959	0.005000	0.000000	0.0200	0.0000	0.005000
0.2200	0.004106	0.005000	0.000000	0.0200	0.0000	0.005000
0.2300	0.004301	0.005000	0.000000	0.0200	0.0000	0.005000
0.2400	0.004545	0.005000	0.000000	0.0200	0.0000	0.005000
0.2500	0.004741	0.005000	0.000000	0.0244	0.0000	0.005000
0.2600	0.004985	0.005000	0.000000	0.0244	0.0000	0.005000
0.2700	0.005181	0.005000	0.000000	0.0244	0.0000	0.005000
0.2800	0.005327	0.005000	0.000000	0.0222	0.0000	0.005000
0.2900	0.005474	0.005000	0.000000	0.0244	0.0000	0.005000
0.3000	0.005670	0.005000	0.000000	0.0244	0.0000	0.005000
0.3100	0.005767	0.005000	0.000000	0.0244	0.0000	0.005000
0.3200	0.005914	0.005000	0.000000	0.0244	0.0000	0.005000
0.3300	0.006012	0.005000	0.000000	0.0267	1.1697	0.005000
0.3400	0.006109	0.005000	0.000000	0.0333	3.6205	0.005000
0.3500	0.006207	0.003840	-0.011600	0.0800	4.5037	0.005000
0.3600	0.006158	0.003840	-0.010440	0.1466	1.9183	0.005000
0.3700	0.006158	0.003840	-0.009396	0.1200	1.9002	0.005000
0.3800	0.006158	0.003840	-0.008456	0.0911	2.7046	0.005000
0.3900	0.006109	0.003840	-0.007611	0.0955	2.4790	0.005000
0.4000	0.006109	0.003840	-0.006850	0.1000	2.5913	0.005000
0.4100	0.006109	0.003840	-0.006165	0.1000	2.6855	0.005000
0.4200	0.006109	0.003840	-0.005548	0.1044	2.6098	0.005000
0.4300	0.006109	0.003840	-0.004993	0.1066	2.5108	0.005000
0.4400	0.006109	0.003840	-0.004494	0.1022	2.6416	0.005000
0.4500	0.006158	0.003840	-0.004045	0.1044	3.1567	0.005000
0.4600	0.006207	0.003840	-0.003640	0.1177	3.2157	0.005000
0.4700	0.006207	0.003840	-0.003276	0.1355	2.3397	0.005000
0.4800	0.006305	0.003840	-0.002949	0.1133	3.7445	0.005000
0.4900	0.006403	0.003840	-0.002654	0.1377	3.9954	0.005000
0.5000	0.006500	0.003840	-0.002388	0.1600	3.9227	0.005000
0.5100	0.006549	0.003840	-0.002150	0.1711	3.4537	0.005000
0.5200	0.006647	0.003840	-0.001935	0.1622	4.2643	0.005000
0.5300	0.006745	0.003840	-0.001741	0.1800	4.4538	0.005000
0.5400	0.006891	0.003840	-0.001567	0.2044	4.6660	0.005000
0.5500	0.006989	0.003840	-0.001410	0.2177	4.4806	0.005000
0.5600	0.007038	0.003840	-0.001269	0.2222	4.1675	0.005000
0.5700	0.006989	0.003840	-0.001142	0.2111	3.6121	0.005000
0.5800	0.007038	0.003840	-0.001028	0.1844	5.1296	0.005000
0.5900	0.007234	0.003840	-0.000925	0.2222	6.2859	0.005000
0.6000	0.007478	0.003840	-0.000833	0.2933	5.7839	0.005000
0.6100	0.007722	0.003840	-0.000749	0.3199	5.7028	0.005000
0.6200	0.007869	0.003840	-0.000675	0.3199	5.6923	0.005000
0.6300	0.008113	0.003840	-0.000607	0.3199	7.3722	0.005000
0.6400	0.008358	0.003840	-0.000546	0.4021	6.2087	0.005000
0.6500	0.008651	0.003840	-0.000492	0.3955	7.6144	0.005000
0.6600	0.008798	0.003840	-0.000443	0.4510	5.9174	0.005000
0.6700	0.008895	0.003840	-0.000398	0.4066	7.0028	0.005000
0.6800	0.009042	0.003840	-0.000358	0.4221	7.8577	0.005000
0.6900	0.009189	0.003840	-0.000323	0.4821	6.7955	0.005000
0.7000	0.009335	0.003840	-0.000290	0.4643	7.7054	0.005000
0.7100	0.009433	0.003840	-0.000261	0.4932	7.1828	0.005000
0.7200	0.009531	0.003840	-0.000235	0.4888	7.6431	0.005000
0.7300	0.009629	0.003840	-0.000212	0.5021	7.8536	0.005000
0.7400	0.009677	0.003840	-0.000191	0.5265	7.0481	0.005000
