0.000000	0.004500	0.008800	0.594200	0.737600
0.010000	0.004500	0.007100	0.414700	0.399900
0.020000	0.004500	0.005600	0.273400	0.324400
0.030000	0.004500	0.004300	0.178000	0.226600
0.040000	0.004500	0.003300	0.131000	0.135500
0.050000	0.004500	0.002600	0.105600	0.104400
0.060000	0.004500	0.002200	0.109300	0.091100
0.070000	0.004500	0.002000	0.105600	0.108900
0.080000	0.004500	0.001900	0.116500	0.111100
0.090000	0.004500	0.001700	0.093100	0.117700
0.100000	0.004500	0.001700	0.101500	0.093300
0.110000	0.004500	0.001600	0.082900	0.093300
0.120000	0.004500	0.001500	0.083800	0.084400
0.130000	0.004500	0.001500	0.077400	0.075500
0.140000	0.004500	0.001500	0.083300	0.077800
0.150000	0.004500	0.001500	0.094000	0.086600
0.160000	0.004500	0.001600	0.097400	0.095500
0.170000	0.004500	0.001700	0.125300	0.102200
0.180000	0.004500	0.001900	0.150900	0.128900
0.190000	0.004500	0.002100	0.169300	0.162200
0.200000	0.004500	0.002300	0.187700	0.186600
0.210000	0.004500	0.002500	0.206300	0.199900
0.220000	0.004500	0.002700	0.224900	0.211100
0.230000	0.004500	0.002900	0.243600	0.235500
0.240000	0.004500	0.003100	0.262500	0.259900
0.250000	0.004500	0.003300	0.293700	0.273300
0.260000	0.004500	0.003500	0.293200	0.308800
0.270000	0.004500	0.003500	0.282900	0.291000
0.280000	0.004500	0.003300	0.213800	0.275500
0.290000	0.004500	0.003000	0.188700	0.177700
0.300000	0.004500	0.002700	0.151100	0.160000
0.310000	0.004500	0.002500	0.145300	0.142200
0.320000	0.004500	0.002400	0.136900	0.142200
0.330000	0.004500	0.002300	0.145600	0.140000
0.340000	0.004500	0.002200	0.127400	0.140000
0.350000	0.004500	0.002200	0.128600	0.131100
0.360000	0.004500	0.002200	0.147100	0.126600
0.370000	0.004500	0.002300	0.150900	0.142200
0.380000	0.004500	0.002400	0.179200	0.160000
0.390000	0.004500	0.002500	0.180600	0.197700
0.400000	0.004500	0.002700	0.201700	0.180000
0.410000	0.004500	0.002700	0.178800	0.208800
0.420000	0.004500	0.002700	0.190100	0.177700
0.430000	0.004500	0.002800	0.194200	0.180000
0.440000	0.004500	0.002900	0.222700	0.204400
0.450000	0.004500	0.003100	0.236700	0.242200
0.460000	0.004500	0.003300	0.262900	0.244400
0.470000	0.004500	0.003500	0.294200	0.277700
0.480000	0.004500	0.003800	0.318300	0.315500
0.490000	0.004500	0.004000	0.330200	0.337700
0.500000	0.004500	0.004100	0.337400	0.328800
0.510000	0.004500	0.004300	0.376400	0.344400
0.520000	0.004500	0.004600	0.413100	0.411000
0.530000	0.004500	0.004800	0.405900	0.439900
0.540000	0.004500	0.004800	0.384100	0.379900
0.550000	0.004500	0.004600	0.347500	0.364300
0.560000	0.004500	0.004400	0.308400	0.326600
0.570000	0.004500	0.004200	0.283700	0.284400
0.580000	0.004500	0.003800	0.234500	0.273300
0.590000	0.004500	0.003600	0.224300	0.208800
0.600000	0.004500	0.003400	0.211500	0.208800
0.610000	0.004500	0.003100	0.166800	0.213300
0.620000	0.004500	0.002600	0.099900	0.148800
0.630000	0.004500	0.002300	0.091500	0.086600
0.640000	0.004500	0.002200	0.097700	0.068900
0.650000	0.004500	0.002200	0.130700	0.086600
0.660000	0.004500	0.002300	0.146800	0.144400
0.670000	0.004500	0.002500	0.180000	0.171100
0.680000	0.004500	0.002600	0.174200	0.191100
0.690000	0.004500	0.002700	0.170800	0.173300
0.700000	0.004500	0.002800	0.187100	0.166600
0.710000	0.004500	0.003000	0.220500	0.191100
0.720000	0.004500	0.003200	0.239400	0.246600
0.730000	0.004500	0.003400	0.258400	0.257700
0.740000	0.004500	0.003700	0.302000	0.259900
0.750000	0.004500	0.004000	0.331000	0.333200
0.760000	0.004500	0.004300	0.372500	0.353200
0.770000	0.004500	0.004500	0.382300	0.404300
0.780000	0.004500	0.004800	0.406900	0.373200
0.790000	0.004500	0.005100	0.443800	0.428800
0.800000	0.004500	0.005300	0.461300	0.488800
0.810000	0.004500	0.005600	0.486300	0.442100
0.820000	0.004500	0.005800	0.499200	0.526500
0.830000	0.004500	0.006000	0.531700	0.493200
0.840000	0.004500	0.006200	0.532500	0.562100
0.850000	0.004500	0.006400	0.572600	0.528700
0.860000	0.004500	0.006700	0.610300	0.610900
0.870000	0.004500	0.007000	0.653100	0.637600
0.880000	0.004500	0.007400	0.688800	0.688700
0.890000	0.004500	0.007600	0.700100	0.704300
0.900000	0.004500	0.007800	0.701800	0.704300
0.910000	0.004500	0.007900	0.705900	0.697600
0.920000	0.004500	0.007900	0.692900	0.706500
0.930000	0.004500	0.007800	0.682400	0.684300
0.940000	0.004500	0.007800	0.679100	0.668700
0.950000	0.004500	0.007700	0.675800	0.688700
0.960000	0.004500	0.007600	0.660300	0.668700
0.970000	0.004500	0.007500	0.652000	0.633200
0.980000	0.004500	0.007400	0.643700	0.668700
0.990000	0.004500	0.007400	0.647600	0.626500
1.000000	0.004500	0.007300	0.631900	0.657600
1.010000	0.004500	0.007200	0.623500	0.608700
1.020000	0.004500	0.007100	0.615000	0.626500
1.030000	0.004500	0.006900	0.594200	0.606500
1.040000	0.004500	0.006800	0.580700	0.564300
1.050000	0.004500	0.006600	0.554800	0.591000
1.060000	0.004500	0.006500	0.548500	0.524300
1.070000	0.004500	0.006300	0.534700	0.553200
1.080000	0.004500	0.006200	0.533100	0.524300
1.090000	0.004500	0.006200	0.536400	0.528700
1.100000	0.004500	0.006200	0.544600	0.553200
1.110000	0.004500	0.006200	0.557600	0.542100
1.120000	0.004500	0.006300	0.563400	0.564300
1.130000	0.004500	0.006400	0.581400	0.575400
1.140000	0.004500	0.006400	0.580000	0.593200
1.150000	0.004500	0.006500	0.585800	0.566500
1.160000	0.004500	0.006500	0.591700	0.606500
1.170000	0.004500	0.006600	0.609900	0.582100
1.180000	0.004500	0.006600	0.596200	0.639800
1.190000	0.004500	0.006600	0.609500	0.559900
1.200000	0.004500	0.006600	0.591000	0.637600
1.210000	0.004500	0.006600	0.611700	0.566500
1.220000	0.004500	0.006600	0.593200	0.639800
1.230000	0.004500	0.006500	0.589300	0.562100
1.240000	0.004500	0.006400	0.560900	0.597600
1.250000	0.004500	0.006300	0.559400	0.528700
1.260000	0.004500	0.006200	0.550500	0.566500
1.270000	0.004500	0.006200	0.566000	0.555400
1.280000	0.004500	0.006200	0.566800	0.564300
1.290000	0.004500	0.006300	0.579900	0.577600
1.300000	0.004500	0.006300	0.573500	0.584300
1.310000	0.004500	0.006300	0.574400	0.564300
1.320000	0.004500	0.006200	0.563000	0.582100
1.330000	0.004500	0.006200	0.571200	0.551000
1.340000	0.004500	0.006100	0.547500	0.573200
1.350000	0.004500	0.006100	0.563000	0.533200
1.360000	0.004500	0.006100	0.551600	0.582100
1.370000	0.004500	0.006100	0.559700	0.535400
1.380000	0.004500	0.006000	0.548200	0.564300
1.390000	0.004500	0.006000	0.544100	0.548700
1.400000	0.004500	0.006000	0.564400	0.526500
1.410000	0.004500	0.006000	0.557800	0.606500
1.420000	0.004500	0.006100	0.570800	0.524300
1.430000	0.004500	0.006100	0.564200	0.597600
1.440000	0.004500	0.006100	0.565000	0.555400
1.450000	0.004500	0.006000	0.553600	0.557600
1.460000	0.004500	0.006000	0.561600	0.551000
1.470000	0.004500	0.006000	0.562400	0.566500
1.480000	0.004500	0.006000	0.550900	0.564300
1.490000	0.004500	0.005900	0.534500	0.539900
1.500000	0.004500	0.005800	0.525300	0.513200
1.510000	0.004500	0.005700	0.516200	0.537600
1.520000	0.004500	0.005600	0.506900	0.491000
1.530000	0.004500	0.005400	0.485400	0.515400
1.540000	0.004500	0.005300	0.483400	0.455400
1.550000	0.004500	0.005200	0.473900	0.495400
1.560000	0.004500	0.005200	0.476700	0.464300
1.570000	0.004500	0.005200	0.484400	0.479900
1.580000	0.004500	0.005200	0.497000	0.495400
1.590000	0.004500	0.005200	0.490000	0.504300
1.600000	0.004500	0.005300	0.514900	0.475400
1.610000	0.004500	0.005400	0.512900	0.555400
1.620000	0.004500	0.005500	0.530500	0.486500
1.630000	0.004500	0.005500	0.528500	0.557600
1.640000	0.004500	0.005600	0.546200	0.522100
1.650000	0.004500	0.005700	0.544300	0.559900
1.660000	0.004500	0.005700	0.549800	0.544300
1.670000	0.004500	0.005700	0.530900	0.542100
1.680000	0.004500	0.005700	0.538800	0.522100
1.690000	0.004500	0.005700	0.539400	0.553200
1.700000	0.004500	0.005700	0.552200	0.533200
1.710000	0.004500	0.005700	0.545500	0.562100
1.720000	0.004500	0.005700	0.546100	0.546500
1.730000	0.004500	0.005700	0.534400	0.528700
1.740000	0.004500	0.005600	0.517900	0.544300
1.750000	0.004500	0.005500	0.520800	0.482100
1.760000	0.004500	0.005500	0.516400	0.553200
1.770000	0.004500	0.005400	0.512000	0.493200
1.780000	0.004500	0.005400	0.519800	0.513200
1.790000	0.004500	0.005400	0.508000	0.542100
1.800000	0.004500	0.005400	0.515800	0.468800
1.810000	0.004500	0.005300	0.504000	0.553200
1.820000	0.004500	0.005300	0.511700	0.471000
1.830000	0.004500	0.005300	0.512100	0.528700
1.840000	0.004500	0.005400	0.524800	0.515400
1.850000	0.004500	0.005400	0.530200	0.535400
1.860000	0.004500	0.005400	0.523300	0.526500
1.870000	0.004500	0.005400	0.523700	0.515400
1.880000	0.004500	0.005400	0.524200	0.531000
1.890000	0.004500	0.005400	0.524700	0.522100
1.900000	0.004500	0.005500	0.537400	0.522100
1.910000	0.004500	0.005500	0.530500	0.555400
1.920000	0.004500	0.005400	0.518800	0.513200
1.930000	0.004500	0.005300	0.502100	0.511000
1.940000	0.004500	0.005200	0.492700	0.488800
1.950000	0.004500	0.005100	0.483200	0.493200
1.960000	0.004500	0.005000	0.473700	0.475400
1.970000	0.004500	0.005000	0.476400	0.459900
1.980000	0.004500	0.005000	0.484000	0.493200
1.990000	0.004500	0.005000	0.484200	0.484300
2.000000	0.004500	0.004900	0.472200	0.479900
2.010000	0.004500	0.004900	0.479800	0.457700
2.020000	0.004500	0.004900	0.467700	0.508800
2.030000	0.004500	0.004900	0.475300	0.428800
2.040000	0.004500	0.004800	0.463200	0.508800
2.050000	0.004500	0.004900	0.483000	0.431000
2.060000	0.004500	0.004800	0.463600	0.522100
2.070000	0.004500	0.004900	0.483300	0.424300
2.080000	0.004500	0.004900	0.476200	0.517600
2.090000	0.004500	0.004900	0.476400	0.462100
2.100000	0.004500	0.004800	0.464300	0.473200
2.110000	0.004500	0.004800	0.471800	0.455400
2.120000	0.004500	0.004800	0.472000	0.488800
2.130000	0.004500	0.004800	0.472200	0.459900
2.140000	0.004500	0.004800	0.472300	0.479900
2.150000	0.004500	0.004800	0.472500	0.468800
2.160000	0.004500	0.004800	0.472700	0.473200
2.170000	0.004500	0.004900	0.485100	0.475400
2.180000	0.004500	0.004900	0.477900	0.495400
2.190000	0.004500	0.004900	0.478100	0.462100
2.200000	0.004500	0.004900	0.478300	0.488800
2.210000	0.004500	0.004900	0.478500	0.477700
2.220000	0.004500	0.004900	0.478700	0.471000
2.230000	0.004500	0.004900	0.478900	0.491000
2.240000	0.004500	0.004900	0.479100	0.464300
2.250000	0.004500	0.004900	0.479300	0.488800
2.260000	0.004500	0.004900	0.479500	0.477700
2.270000	0.004500	0.004900	0.479700	0.477700
2.280000	0.004500	0.004900	0.479900	0.484300
2.290000	0.004500	0.004900	0.480100	0.475400
2.300000	0.004500	0.004900	0.480300	0.482100
2.310000	0.004500	0.004900	0.480500	0.482100
2.320000	0.004500	0.004800	0.468400	0.475400
2.330000	0.004500	0.004800	0.475900	0.457700
2.340000	0.004500	0.004800	0.476100	0.493200
2.350000	0.004500	0.004800	0.476300	0.468800
2.360000	0.004500	0.004800	0.476400	0.477700
2.370000	0.004500	0.004800	0.476600	0.477700
2.380000	0.004500	0.004900	0.489000	0.477700
2.390000	0.004500	0.004900	0.494100	0.495400
2.400000	0.004500	0.005000	0.499200	0.502100
2.410000	0.004500	0.005000	0.492200	0.493200
2.420000	0.004500	0.005000	0.492400	0.493200
2.430000	0.004500	0.005000	0.492600	0.488800
2.440000	0.004500	0.005000	0.492900	0.497600
2.450000	0.004500	0.004900	0.480900	0.488800
2.460000	0.004500	0.004900	0.476200	0.468800
2.470000	0.004500	0.004800	0.471500	0.482100
2.480000	0.004500	0.004700	0.454500	0.457700
2.490000	0.004500	0.004700	0.457000	0.444300
2.500000	0.004500	0.004600	0.452200	0.468800
2.510000	0.004500	0.004600	0.459600	0.442100
2.520000	0.004500	0.004500	0.435200	0.473200
2.530000	0.004500	0.004500	0.449900	0.402100
2.540000	0.004500	0.004400	0.425400	0.477700
2.550000	0.004500	0.004500	0.452300	0.395500
2.560000	0.004500	0.004500	0.445000	0.484300
2.570000	0.004500	0.004500	0.445000	0.431000
2.580000	0.004500	0.004500	0.445000	0.439900
2.590000	0.004500	0.004500	0.445000	0.457700
2.600000	0.004500	0.004500	0.445000	0.435400
2.610000	0.004500	0.004400	0.432700	0.446500
2.620000	0.004500	0.004400	0.440000	0.422100
2.630000	0.004500	0.004400	0.427700	0.453200
2.640000	0.004500	0.004400	0.435000	0.413200
2.650000	0.004500	0.004300	0.422700	0.439900
2.660000	0.004500	0.004400	0.442200	0.415400
2.670000	0.004500	0.004400	0.434800	0.462100
2.680000	0.004500	0.004400	0.434800	0.422100
2.690000	0.004500	0.004400	0.434700	0.428800
2.700000	0.004500	0.004400	0.434700	0.453200
2.710000	0.004500	0.004400	0.434600	0.415400
2.720000	0.004500	0.004300	0.422400	0.444300
2.730000	0.004500	0.004300	0.429600	0.413200
2.740000	0.004500	0.004300	0.417300	0.428800
2.750000	0.004500	0.004300	0.436800	0.417700
2.760000	0.004500	0.004300	0.429400	0.448800
2.770000	0.004500	0.004400	0.441500	0.422100
2.780000	0.004500	0.004400	0.446400	0.448800
2.790000	0.004500	0.004400	0.439000	0.457700
2.800000	0.004500	0.004500	0.451200	0.419900
2.810000	0.004500	0.004600	0.468400	0.475400
2.820000	0.004500	0.004600	0.466000	0.479900
2.830000	0.004500	0.004700	0.471000	0.446500
2.840000	0.004500	0.004700	0.476000	0.493200
2.850000	0.004500	0.004800	0.493300	0.473200
2.860000	0.004500	0.004800	0.478800	0.508800
2.870000	0.004500	0.004900	0.491200	0.453200
2.880000	0.004500	0.004900	0.484100	0.519900
2.890000	0.004500	0.004900	0.484300	0.459900
2.900000	0.004500	0.004900	0.484500	0.491000
2.910000	0.004500	0.004900	0.484700	0.493200
2.920000	0.004500	0.004800	0.472600	0.475400
2.930000	0.004500	0.004800	0.467900	0.457700
2.940000	0.004500	0.004700	0.450900	0.482100
2.950000	0.004500	0.004700	0.465600	0.415400
2.960000	0.004500	0.004600	0.453500	0.506500
2.970000	0.004500	0.004600	0.460900	0.419900
2.980000	0.004500	0.004600	0.448700	0.477700
2.990000	0.004500	0.004600	0.456100	0.433200
3.000000	0.004500	0.004600	0.456100	0.473200
3.010000	0.004500	0.004600	0.456200	0.446500
3.020000	0.004500	0.004500	0.444000	0.459900
3.030000	0.004500	0.004500	0.451300	0.426600
3.040000	0.004500	0.004500	0.451400	0.475400
3.050000	0.004500	0.004500	0.439100	0.433200
3.060000	0.004500	0.004500	0.446500	0.433200
3.070000	0.004500	0.004400	0.434200	0.464300
3.080000	0.004500	0.004400	0.441500	0.411000
3.090000	0.004500	0.004400	0.429300	0.455400
3.100000	0.004500	0.004400	0.448800	0.417700
3.110000	0.004500	0.004400	0.441400	0.473200
3.120000	0.004500	0.004400	0.441400	0.422100
3.130000	0.004500	0.004400	0.441400	0.444300
3.140000	0.004500	0.004400	0.441300	0.444300
3.150000	0.004500	0.004500	0.453600	0.437700
3.160000	0.004500	0.004500	0.446200	0.473200
3.170000	0.004500	0.004500	0.458500	0.422100
3.180000	0.004500	0.004500	0.451200	0.488800
3.190000	0.004500	0.004500	0.451200	0.424300
3.200000	0.004500	0.004500	0.451200	0.462100
3.210000	0.004500	0.004600	0.463500	0.453200
3.220000	0.004500	0.004500	0.443900	0.475400
3.230000	0.004500	0.004600	0.463500	0.411000
3.240000	0.004500	0.004600	0.456300	0.502100
3.250000	0.004500	0.004600	0.468500	0.431000
3.260000	0.004500	0.004600	0.449000	0.491000
3.270000	0.004500	0.004600	0.468700	0.419900
3.280000	0.004500	0.004600	0.449200	0.504300
3.290000	0.004500	0.004600	0.456500	0.415400
3.300000	0.004500	0.004600	0.456600	0.468800
3.310000	0.004500	0.004600	0.468900	0.462100
3.320000	0.004500	0.004700	0.473900	0.477700
3.330000	0.004500	0.004700	0.466600	0.473200
3.340000	0.004500	0.004700	0.479000	0.455400
3.350000	0.004500	0.004800	0.484000	0.502100
3.360000	0.004500	0.004800	0.489100	0.482100
3.370000	0.004500	0.004800	0.481900	0.484300
3.380000	0.004500	0.004900	0.494300	0.482100
3.390000	0.004500	0.004900	0.487200	0.511000
3.400000	0.004500	0.004900	0.487400	0.464300
3.410000	0.004500	0.004800	0.475300	0.499900
3.420000	0.004500	0.004800	0.482800	0.457700
3.430000	0.004500	0.004800	0.470700	0.497600
3.440000	0.004500	0.004700	0.466000	0.453200
3.450000	0.004500	0.004700	0.461200	0.466500
3.460000	0.004500	0.004700	0.468600	0.459900
3.470000	0.004500	0.004600	0.456500	0.477700
3.480000	0.004500	0.004600	0.463900	0.435400
3.490000	0.004500	0.004600	0.451700	0.484300
3.500000	0.004500	0.004600	0.459100	0.428800
3.510000	0.004500	0.004500	0.446900	0.477700
3.520000	0.004500	0.004500	0.454200	0.424300
3.530000	0.004500	0.004500	0.442000	0.475400
3.540000	0.004500	0.004500	0.449300	0.419900
3.550000	0.004500	0.004400	0.437100	0.459900
3.560000	0.004500	0.004400	0.444400	0.426600
3.570000	0.004500	0.004400	0.444400	0.453200
3.580000	0.004500	0.004400	0.444300	0.444300
3.590000	0.004500	0.004400	0.444300	0.442100
3.600000	0.004500	0.004400	0.432100	0.444300
